id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,cfo_quality,capex_pct,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
625,ICICIPRULI,Mar 2017,4130.0,-696.0,-994.0,2439.0,662,37816,15,36010.0,1806.0,5,130,58,1863,10.0,1682,12.0,63.0,3434.0,High Quality,1.8404907975460123,Asset Light,9.536239933351846,+,-,-,Reinvestor
626,ICICIPRULI,Mar 2018,5690.0,-5389.0,-1188.0,-887.0,663,38832,20,37062.0,1771.0,5,132,44,1839,12.0,1619,11.0,59.0,301.0,High Quality,13.877729707457767,Capital Intensive,0.8121526091414387,+,-,-,Reinvestor
627,ICICIPRULI,Mar 2019,11377.0,-7559.0,-843.0,2975.0,664,41463,23,40922.0,541.0,1,813,57,1274,11.0,1139,8.0,40.0,3818.0,High Quality,18.230711718881896,Capital Intensive,9.329944772982747,+,-,-,Reinvestor
628,ICICIPRULI,Mar 2020,8596.0,-10797.0,-405.0,-2606.0,665,21025,0,21344.0,-319.0,-2,1578,61,1198,11.0,1067,7.0,11.0,-2201.0,High Quality,51.353151010701545,Capital Intensive,-10.31203148425787,+,-,-,Reinvestor
629,ICICIPRULI,Mar 2021,7314.0,-5084.0,1205.0,3434.0,666,83182,0,83572.0,-390.0,0,1669,60,1219,22.0,956,7.0,30.0,2230.0,High Quality,6.111899208963478,Moderate,2.668357823194371,+,-,+,Mixed
630,ICICIPRULI,Mar 2022,1831.0,-816.0,-319.0,696.0,667,63564,0,65728.0,-2163.0,-3,3191,67,961,21.0,759,5.0,10.0,1015.0,High Quality,1.283745516329998,Asset Light,1.5442429406037002,+,-,-,Reinvestor
631,ICICIPRULI,Mar 2023,89.0,-1145.0,-112.0,-1168.0,668,50478,0,52235.0,-1757.0,-3,2925,84,1085,25.0,813,6.0,11.0,-1056.0,Accrual Risk,2.2683149094655097,Asset Light,-2.0216330046903415,+,-,-,Reinvestor
632,ICICIPRULI,Mar 2024,-7315.0,7420.0,-88.0,17.0,669,90307,0,92136.0,-1829.0,-2,2970,113,1028,17.0,851,6.0,10.0,105.0,Accrual Risk,8.216417331989769,Capital Intensive,0.11396196926282887,-,+,-,Other
633,INDIGO,Mar 2013,1741.0,-1890.0,36.0,-113.0,1362,9203,73,8348.0,855.0,9,296,86,993,21.0,787,25647.0,70.0,-149.0,High Quality,20.5367814842986,Capital Intensive,-1.7848586487781506,+,-,+,Mixed
634,INDIGO,Mar 2014,1595.0,-2914.0,1285.0,-34.0,1363,11117,123,10684.0,433.0,4,391,226,475,0.0,474,15454.0,80.0,-1319.0,High Quality,26.21210758298102,Capital Intensive,-12.34556345937851,+,-,+,Mixed
635,INDIGO,Mar 2015,2384.0,-940.0,-1308.0,136.0,1364,13925,150,12022.0,1904.0,14,395,302,1847,29.0,1304,42481.0,83.0,1444.0,High Quality,6.7504488330341115,Moderate,12.01131259357844,+,-,-,Reinvestor
636,INDIGO,Mar 2016,3116.0,-1337.0,-1220.0,559.0,1365,16140,350,12976.0,3164.0,20,515,505,2824,30.0,1986,55.0,27.0,1779.0,High Quality,8.28376703841388,Capital Intensive,13.709926017262639,+,-,-,Reinvestor
637,INDIGO,Mar 2017,3782.0,-3033.0,-1401.0,-652.0,1366,18580,406,16362.0,2219.0,12,789,457,2144,23.0,1659,46.0,74.0,749.0,High Quality,16.32400430570506,Capital Intensive,4.577679990221244,+,-,-,Reinvestor
638,INDIGO,Mar 2018,3903.0,-4152.0,766.0,518.0,1367,23021,413,19991.0,3030.0,13,947,437,3127,28.0,2242,58.0,10.0,-249.0,High Quality,18.03570652882151,Capital Intensive,-1.2455605022260017,+,-,+,Mixed
639,INDIGO,Mar 2019,3160.0,-2526.0,-592.0,42.0,1368,28497,563,28648.0,-151.0,-1,1325,760,-149,-99.0,156,4.0,123.0,634.0,High Quality,8.864090956942835,Capital Intensive,2.2130689751466073,+,-,-,Reinvestor
640,INDIGO,Mar 2020,6943.0,-4573.0,-2407.0,-37.0,1369,35756,1902,31687.0,4069.0,11,1531,3974,-275,-10.0,-248,-6.0,0.0,2370.0,Accrual Risk,12.789461908490882,Capital Intensive,7.479407959099945,+,-,-,Reinvestor
641,INDIGO,Mar 2021,-1620.0,3228.0,-1775.0,-168.0,1370,14641,2170,14638.0,2.0,0,1036,4699,-5830,0.0,-6171,-151.0,0.0,1608.0,Accrual Risk,22.047674339184482,Capital Intensive,10.985107255089494,-,+,-,Other
642,INDIGO,Mar 2022,2064.0,1527.0,-3088.0,503.0,1371,25931,2386,25373.0,558.0,2,725,5068,-6171,0.0,-317,-160.0,0.0,3591.0,Accrual Risk,5.888704639234892,Moderate,14.152839632680408,+,+,-,Liquidating Assets
643,INDIGO,Mar 2023,12703.0,-4039.0,-8432.0,232.0,1372,54446,3168,47926.0,6521.0,12,1431,5101,-317,0.0,-317,-8.0,0.0,8664.0,Accrual Risk,7.418359475443559,Moderate,18.077870049659893,+,-,-,Reinvestor
644,INDIGO,Mar 2024,21183.0,-11759.0,-9979.0,-555.0,1373,68904,4805,52573.0,16331.0,24,2326,6406,8043,-2.0,8167,212.0,0.0,9424.0,High Quality,17.065772669220944,Capital Intensive,17.92555113841706,+,-,-,Reinvestor
645,INDUSINDBK,Mar 2013,-486.0,-174.0,1969.0,1309.0,697,6983,4750,1947.0,286.0,4,1363,73,1576,33.0,1061,20.0,15.0,-660.0,Accrual Risk,2.491765716740656,Asset Light,-33.89830508474576,-,-,+,Growth Funded by Debt
646,INDUSINDBK,Mar 2014,-4106.0,-174.0,4200.0,-79.0,698,8254,5363,2555.0,335.0,4,1891,98,2128,34.0,1408,27.0,13.0,-4280.0,Accrual Risk,2.1080688151199416,Asset Light,-167.51467710371818,-,-,+,Growth Funded by Debt
647,INDUSINDBK,Mar 2015,-1421.0,-276.0,5707.0,4010.0,699,9692,6272,3133.0,288.0,3,2548,127,2709,34.0,1794,34.0,12.0,-1697.0,Accrual Risk,2.8477094510936856,Asset Light,-54.165336737950845,-,-,+,Growth Funded by Debt
648,INDUSINDBK,Mar 2016,-2927.0,-258.0,2517.0,-667.0,700,11872,7355,4188.0,329.0,3,3297,157,3469,34.0,2286,38.0,12.0,-3185.0,Accrual Risk,2.1731805929919137,Asset Light,-76.05062082139446,-,-,+,Growth Funded by Debt
649,INDUSINDBK,Mar 2017,11569.0,-285.0,-2768.0,8516.0,701,14406,8343,5684.0,379.0,3,4171,191,4360,34.0,2868,48.0,13.0,11284.0,High Quality,1.9783423573511039,Asset Light,198.52216748768473,+,-,-,Reinvestor
650,INDUSINDBK,Mar 2018,-20700.0,-217.0,15505.0,-5412.0,702,17281,9783,6555.0,942.0,5,4750,212,5481,34.0,3606,60.0,12.0,-20917.0,Accrual Risk,1.2557143683814593,Asset Light,-319.09992372234933,-,-,+,Growth Funded by Debt
651,INDUSINDBK,Mar 2019,-6389.0,-633.0,8590.0,1568.0,703,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,-7022.0,Accrual Risk,2.843538026144378,Asset Light,-75.6436496822148,-,-,+,Growth Funded by Debt
652,INDUSINDBK,Mar 2020,-12039.0,526.0,12733.0,1220.0,704,28783,16724,12611.0,-553.0,-2,6951,278,6121,28.0,4418,64.0,0.0,-11513.0,Accrual Risk,1.827467602404197,Asset Light,-91.2933153596067,-,+,+,Distress Signal
653,INDUSINDBK,Mar 2021,44646.0,-226.0,-4096.0,40324.0,705,29000,15472,15997.0,-2469.0,-9,6559,305,3784,25.0,2836,37.0,14.0,44420.0,High Quality,0.7793103448275862,Asset Light,277.6770644495843,+,-,-,Reinvestor
654,INDUSINDBK,Mar 2022,16600.0,-351.0,-4302.0,11947.0,706,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,16249.0,High Quality,1.138796963208098,Asset Light,102.5820707070707,+,-,-,Reinvestor
655,INDUSINDBK,Mar 2023,-12438.0,-441.0,1115.0,-11763.0,707,36368,18776,15525.0,2067.0,6,8166,373,9860,25.0,7390,95.0,15.0,-12879.0,Accrual Risk,1.2126044874615045,Asset Light,-82.95652173913044,-,-,+,Growth Funded by Debt
656,INDUSINDBK,Mar 2024,-16843.0,-625.0,-2242.0,-19710.0,708,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,-17468.0,Accrual Risk,1.3661799422925593,Asset Light,-99.03617190157614,-,-,-,Pre-Revenue
657,INFY,Mar 2013,7373.0,-2922.0,-3210.0,1241.0,710,40352,28814,11538.0,29.0,2365,5,1099,12799,26.0,9429,21.0,25.0,4451.0,Moderate,7.241276764472642,Moderate,38.57687640838967,+,-,-,Reinvestor
658,INFY,Mar 2014,9825.0,-2563.0,-3144.0,4118.0,711,50133,36743,13390.0,27.0,2664,9,1317,14728,28.0,10656,23.0,34.0,7262.0,Moderate,5.11240101330461,Moderate,54.23450336071696,+,-,-,Reinvestor
659,INFY,Mar 2015,8353.0,999.0,-4935.0,4417.0,712,53319,38436,14883.0,28.0,3430,12,1017,17284,28.0,12372,27.0,55.0,9352.0,Moderate,1.8736285376694986,Asset Light,62.83679365719277,+,+,-,Liquidating Assets
660,INFY,Mar 2016,10028.0,-885.0,-6813.0,2330.0,713,62441,45362,17079.0,27.0,3120,0,1459,18740,28.0,13489,29.0,41.0,9143.0,Moderate,1.4173379670408865,Asset Light,53.533579249370575,+,-,-,Reinvestor
661,INFY,Mar 2017,11531.0,-14664.0,-6939.0,-10072.0,714,68484,49880,18604.0,27.0,3050,0,1703,19951,28.0,14353,31.0,41.0,-3133.0,Moderate,21.4123006833713,Capital Intensive,-16.84046441625457,+,-,-,Reinvestor
662,INFY,Mar 2018,13218.0,4533.0,-20505.0,-2754.0,715,70522,51700,18822.0,27.0,3311,0,1863,20270,21.0,16029,37.0,59.0,17751.0,Moderate,6.427781401548454,Moderate,94.30985017532674,+,+,-,Liquidating Assets
663,INFY,Mar 2019,14841.0,-632.0,-14512.0,-303.0,716,82675,62505,20170.0,24.0,2882,0,2011,21041,27.0,15410,35.0,60.0,14209.0,Moderate,0.764439068642274,Asset Light,70.44620723847298,+,-,-,Reinvestor
664,INFY,Mar 2020,17003.0,-331.0,-17591.0,-919.0,717,90791,68524,22267.0,25.0,2803,170,2893,22007,24.0,16639,39.0,45.0,16672.0,High Quality,0.3645735810818253,Asset Light,74.87313064175686,+,-,-,Reinvestor
665,INFY,Mar 2021,23224.0,-7373.0,-9786.0,6065.0,718,100472,72583,27889.0,28.0,2201,195,3267,26628,27.0,19423,45.0,59.0,15851.0,High Quality,7.338362926984633,Moderate,56.83602854171895,+,-,-,Reinvestor
666,INFY,Mar 2022,23885.0,-6485.0,-24642.0,-7242.0,719,121641,90150,31491.0,26.0,2295,200,3476,30110,26.0,22146,53.0,59.0,17400.0,High Quality,5.331261663419406,Moderate,55.25388206154139,+,-,-,Reinvestor
667,INFY,Mar 2023,22467.0,-1071.0,-26695.0,-5299.0,720,146767,111637,35130.0,24.0,2701,284,4225,33322,28.0,24108,58.0,73.0,21396.0,Moderate,0.7297280723868445,Asset Light,60.90520922288643,+,-,-,Reinvestor
668,INFY,Mar 2024,25210.0,-5093.0,-17504.0,2613.0,721,153670,117245,36425.0,24.0,4711,470,4678,35988,27.0,26248,63.0,,20117.0,Moderate,3.314244810307802,Moderate,55.22855181880576,+,-,-,Reinvestor
669,IOC,Mar 2013,9340.0,-9294.0,352.0,398.0,723,461780,447919,13861.0,3.0,3499,7164,5692,4504,19.0,3627,3.0,36.0,46.0,High Quality,2.0126467148858764,Asset Light,0.3318663877065147,+,-,+,Mixed
670,IOC,Mar 2014,24195.0,-18594.0,-3116.0,2485.0,724,488345,471123,17222.0,4.0,5064,5948,6360,9978,30.0,6967,5.0,30.0,5601.0,High Quality,3.807554085738566,Moderate,32.52235512716293,+,-,-,Reinvestor
671,IOC,Mar 2015,46092.0,-10215.0,-38283.0,-2406.0,725,449507,438932,10575.0,2.0,5860,4201,5219,7014,31.0,4872,3.0,33.0,35877.0,High Quality,2.272489638648564,Asset Light,339.26241134751774,+,-,-,Reinvestor
672,IOC,Mar 2016,25624.0,-13610.0,-11890.0,124.0,726,346045,324007,22038.0,6.0,5219,3487,5698,18072,31.0,12413,8.0,28.0,12014.0,High Quality,3.9330144923348116,Moderate,54.51492875941556,+,-,-,Reinvestor
673,IOC,Mar 2017,28216.0,-17684.0,-10937.0,-405.0,727,355379,321230,34149.0,10.0,4356,3743,6806,27956,27.0,20385,14.0,45.0,10532.0,High Quality,4.9760959426415186,Moderate,30.841313069196758,+,-,-,Reinvestor
674,IOC,Mar 2018,29115.0,-17119.0,-12007.0,-11.0,728,421492,379834,41658.0,10.0,4331,3875,7664,34450,34.0,22626,15.0,90.0,11996.0,High Quality,4.061524299393582,Moderate,28.796389649047,+,-,-,Reinvestor
675,IOC,Mar 2019,12747.0,-22569.0,10436.0,614.0,729,528158,492896,35262.0,7.0,4097,4925,8506,25927,33.0,17274,12.0,49.0,-9822.0,Moderate,4.273153109486176,Moderate,-27.85434745618513,+,-,+,Mixed
676,IOC,Mar 2020,7146.0,-29101.0,22456.0,502.0,730,483763,467710,16053.0,3.0,-7165,5792,10273,-7177,-74.0,-1876,-1.0,-437.0,-21955.0,Accrual Risk,6.01554893615262,Moderate,-136.76571357378685,+,-,+,Mixed
677,IOC,Mar 2021,49650.0,-22935.0,-27369.0,-653.0,731,363950,324021,39929.0,11.0,4696,2933,10941,30751,29.0,21762,15.0,51.0,26715.0,High Quality,6.301689792553922,Moderate,66.90625860903103,+,-,-,Reinvestor
678,IOC,Mar 2022,25747.0,-21294.0,-4058.0,395.0,732,589321,541563,47758.0,8.0,4332,5454,12348,34289,25.0,25727,18.0,46.0,4453.0,High Quality,3.61331091204963,Moderate,9.324092298672474,+,-,-,Reinvestor
679,IOC,Mar 2023,29644.0,-28030.0,-1794.0,-180.0,733,841756,811073,30683.0,4.0,5124,7588,13181,15038,22.0,11704,7.0,42.0,1614.0,High Quality,3.3299435941056554,Moderate,5.260241827722192,+,-,-,Reinvestor
680,IOC,Mar 2024,71099.0,-31464.0,-39385.0,250.0,734,776352,700706,75646.0,10.0,5389,7881,15866,57288,25.0,43161,30.0,40.0,39635.0,High Quality,4.052800791393595,Moderate,52.39536789783994,+,-,-,Reinvestor
681,IRCTC,Mar 2015,69.0,-46.0,-17.0,6.0,736,1059,907,152.0,14.0,82,0,20,214,39.0,131,13.0,20.0,23.0,Moderate,4.343720491029273,Moderate,15.131578947368421,+,-,-,Reinvestor
682,IRCTC,Mar 2016,288.0,7.0,-31.0,263.0,737,1367,1176,190.0,14.0,139,0,21,309,39.0,189,19.0,40.0,295.0,High Quality,0.5120702267739575,Asset Light,155.26315789473685,+,+,-,Liquidating Assets
683,IRCTC,Mar 2017,338.0,94.0,-136.0,296.0,738,1520,1206,314.0,21.0,67,3,22,355,35.0,229,11.0,49.0,432.0,High Quality,6.184210526315789,Moderate,137.5796178343949,+,+,-,Liquidating Assets
684,IRCTC,Mar 2018,24.0,40.0,-57.0,7.0,739,1466,1192,274.0,19.0,99,3,24,346,36.0,221,11.0,21.0,64.0,Accrual Risk,2.728512960436562,Asset Light,23.357664233576642,+,+,-,Liquidating Assets
685,IRCTC,Mar 2019,499.0,-353.0,-179.0,-33.0,740,1870,1487,383.0,20.0,126,2,29,479,36.0,309,4.0,98.0,146.0,High Quality,18.877005347593585,Capital Intensive,38.1201044386423,+,-,-,Reinvestor
686,IRCTC,Mar 2020,409.0,8.0,-280.0,137.0,741,2264,1562,703.0,31.0,77,10,40,730,30.0,513,6.0,39.0,417.0,Moderate,0.35335689045936397,Asset Light,59.31721194879089,+,+,-,Liquidating Assets
687,IRCTC,Mar 2021,248.0,-453.0,-47.0,-252.0,742,777,589,188.0,24.0,124,8,46,258,27.0,187,2.0,43.0,-205.0,High Quality,58.301158301158296,Capital Intensive,-109.04255319148936,+,-,-,Reinvestor
688,IRCTC,Mar 2022,524.0,-242.0,-258.0,23.0,743,1879,1005,874.0,47.0,72,11,49,885,26.0,660,8.0,42.0,282.0,Moderate,12.879191059073975,Capital Intensive,32.265446224256294,+,-,-,Reinvestor
689,IRCTC,Mar 2023,812.0,-317.0,-434.0,61.0,744,3541,2265,1276.0,36.0,148,16,54,1354,26.0,1006,13.0,44.0,495.0,Moderate,8.952273369104773,Capital Intensive,38.793103448275865,+,-,-,Reinvestor
690,IRCTC,Mar 2024,882.0,-215.0,-404.0,262.0,745,4270,2804,1466.0,34.0,106,19,57,1496,26.0,1111,14.0,47.0,667.0,Moderate,5.035128805620609,Moderate,45.49795361527968,+,-,-,Reinvestor
691,IRFC,Mar 2016,-16378.0,2.0,17582.0,1206.0,750,7507,38,7468.0,99.0,1,5519,0,1950,56.0,849,188.0,40.0,-16376.0,Accrual Risk,0.026641800985746637,Asset Light,-219.2822710230316,-,+,+,Distress Signal
692,IRFC,Mar 2017,-19455.0,2.0,18250.0,-1204.0,751,9047,26,9021.0,100.0,0,6888,0,2133,56.0,934,143.0,40.0,-19453.0,Accrual Risk,0.02210677572676025,Asset Light,-215.64128145438423,-,+,+,Distress Signal
693,IRFC,Mar 2018,-28076.0,2.0,28075.0,0.0,752,9267,38,9229.0,100.0,1,6638,0,2592,21.0,2055,3.0,18.0,-28074.0,Accrual Risk,0.021581957483543756,Asset Light,-304.19330371654564,-,+,+,Distress Signal
694,IRFC,Mar 2019,-41748.0,1.0,41749.0,3.0,753,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,-41747.0,Accrual Risk,0.008981498113885397,Asset Light,-376.60802886783944,-,+,+,Distress Signal
695,IRFC,Mar 2020,-62701.0,1.0,62697.0,-2.0,754,13421,66,13355.0,100.0,0,10163,0,3192,0.0,3192,3.0,0.0,-62700.0,Accrual Risk,0.0074510096118024,Asset Light,-469.48708348932985,-,+,+,Distress Signal
696,IRFC,Mar 2021,-89907.0,0.0,90202.0,296.0,755,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,-89907.0,Accrual Risk,0.0,Asset Light,-574.2287794596666,-,+,+,Distress Signal
697,IRFC,Mar 2022,-64412.0,-5.0,64266.0,-151.0,756,20299,123,20177.0,99.0,2,14075,14,6090,0.0,6090,5.0,30.0,-64417.0,Accrual Risk,0.02463175525887975,Asset Light,-319.2595529563364,-,-,+,Growth Funded by Debt
698,IRFC,Mar 2023,-28588.0,0.0,28644.0,56.0,757,23722,134,23588.0,99.0,41,17447,14,6167,0.0,6167,5.0,32.0,-28588.0,Accrual Risk,0.0,Asset Light,-121.19721892487705,-,+,+,Distress Signal
699,IRFC,Mar 2024,7914.0,-8.0,-8046.0,-140.0,758,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,7906.0,High Quality,0.030024394820791892,Asset Light,29.819333911665975,+,-,-,Reinvestor
700,ITC,Mar 2013,7102.0,-3881.0,-3310.0,-90.0,760,31618,20398,11221.0,35.0,852,108,859,11106,31.0,7704,6.0,55.0,3221.0,Moderate,12.27465367828452,Capital Intensive,28.705106496747167,+,-,-,Reinvestor
701,ITC,Mar 2014,7344.0,-3254.0,-4122.0,-32.0,761,35306,22227,13080.0,37.0,966,29,965,13052,31.0,9001,7.0,54.0,4090.0,Moderate,9.21656375686852,Capital Intensive,31.269113149847094,+,-,-,Reinvestor
702,ITC,Mar 2015,9843.0,-5275.0,-4661.0,-93.0,762,38817,24566,14252.0,37.0,1229,91,1028,14362,32.0,9779,8.0,52.0,4568.0,High Quality,13.589406703248578,Capital Intensive,32.05164187482459,+,-,-,Reinvestor
703,ITC,Mar 2016,9799.0,-3921.0,-5613.0,266.0,763,39192,24661,14531.0,37.0,1483,78,1077,14859,36.0,9501,8.0,73.0,5878.0,High Quality,10.004592774035517,Capital Intensive,40.451448627073155,+,-,-,Reinvestor
704,ITC,Mar 2017,10627.0,-3251.0,-7301.0,75.0,764,42768,27298,15470.0,36.0,1759,49,1153,16026,35.0,10477,8.0,56.0,7376.0,High Quality,7.6014777403666285,Moderate,47.67937944408533,+,-,-,Reinvestor
705,ITC,Mar 2018,13169.0,-7114.0,-6221.0,-166.0,765,43449,26928,16521.0,38.0,2240,115,1236,17409,34.0,11493,9.0,56.0,6055.0,High Quality,16.37321917650579,Capital Intensive,36.65032383027661,+,-,-,Reinvestor
706,ITC,Mar 2019,12583.0,-5546.0,-6869.0,169.0,766,48340,29802,18537.0,38.0,2080,71,1397,19150,33.0,12836,10.0,56.0,7037.0,Moderate,11.472900289615225,Capital Intensive,37.9619140098182,+,-,-,Reinvestor
707,ITC,Mar 2020,14690.0,-6174.0,-8181.0,334.0,767,49388,30044,19344.0,39.0,2417,81,1645,20035,22.0,15593,12.0,82.0,8516.0,Moderate,12.50101239167409,Capital Intensive,44.02398676592225,+,-,-,Reinvestor
708,ITC,Mar 2021,12527.0,5740.0,-18634.0,-367.0,768,49257,32193,17065.0,35.0,2577,58,1646,17938,25.0,13383,11.0,101.0,18267.0,Moderate,11.653166047465335,Capital Intensive,107.04365660709054,+,+,-,Liquidating Assets
709,ITC,Mar 2022,15776.0,-2238.0,-13580.0,-43.0,769,60645,40021,20623.0,34.0,1910,60,1732,20740,25.0,15503,12.0,93.0,13538.0,High Quality,3.6903289636408605,Moderate,65.64515346942734,+,-,-,Reinvestor
710,ITC,Mar 2023,18878.0,-5732.0,-13006.0,139.0,770,70919,45215,25704.0,36.0,2098,78,1809,25915,25.0,19477,15.0,100.0,13146.0,Moderate,8.082460271577434,Capital Intensive,51.143790849673195,+,-,-,Reinvestor
711,ITC,Mar 2024,17179.0,1563.0,-18551.0,191.0,771,70866,44634,26233.0,37.0,2804,80,1816,27140,24.0,20751,16.0,84.0,18742.0,Moderate,2.205571077808822,Asset Light,71.44436396904662,+,+,-,Liquidating Assets
712,JINDALSTEL,Mar 2013,3522.0,-9591.0,6111.0,43.0,773,19807,13701,6106.0,31.0,333,1067,1539,3833,24.0,2952,31.0,5.0,-6069.0,High Quality,48.422274953299336,Capital Intensive,-99.3940386505077,+,-,+,Mixed
713,JINDALSTEL,Mar 2014,4580.0,-12694.0,8879.0,766.0,774,19286,13487,5799.0,30.0,349,1807,1829,2512,25.0,1896,21.0,7.0,-8114.0,High Quality,65.81976563310174,Capital Intensive,-139.920675978617,+,-,+,Mixed
714,JINDALSTEL,Mar 2015,1182.0,-6717.0,5708.0,173.0,775,19401,13937,5464.0,28.0,-1399,2875,2733,-1543,-6.0,-1452,-14.0,0.0,-5535.0,Accrual Risk,34.62192670480903,Capital Intensive,-101.29941434846266,+,-,+,Mixed
715,JINDALSTEL,Mar 2016,4333.0,-2262.0,-2672.0,-601.0,776,19469,16032,3437.0,18.0,-79,3254,4068,-3964,-22.0,-3087,-32.0,0.0,2071.0,Accrual Risk,11.618470388823257,Capital Intensive,60.256037241780625,+,-,-,Reinvestor
716,JINDALSTEL,Mar 2017,6850.0,-1998.0,-5108.0,-256.0,777,21603,16894,4709.0,22.0,-362,3441,3949,-3043,-17.0,-2538,-25.0,0.0,4852.0,Accrual Risk,9.248715456186641,Capital Intensive,103.03673816096837,+,-,-,Reinvestor
717,JINDALSTEL,Mar 2018,7724.0,-1431.0,-6276.0,17.0,778,33286,26817,6469.0,19.0,-584,3866,3883,-1864,-13.0,-1616,-15.0,0.0,6293.0,Accrual Risk,4.299104728714775,Moderate,97.27933219972175,+,-,-,Reinvestor
718,JINDALSTEL,Mar 2019,9027.0,-832.0,-8261.0,-67.0,779,46966,38553,8412.0,18.0,-1470,4264,5480,-2802,-14.0,-2412,-17.0,0.0,8195.0,Accrual Risk,1.7714942724524123,Asset Light,97.42035187826914,+,-,-,Reinvestor
719,JINDALSTEL,Mar 2020,8814.0,-1476.0,-7016.0,322.0,780,37923,31092,6831.0,18.0,74,3768,3429,-291,37.0,-400,-1.0,0.0,7338.0,Accrual Risk,3.892097144213275,Moderate,107.42204655248133,+,-,-,Reinvestor
720,JINDALSTEL,Mar 2021,11961.0,-1884.0,-4612.0,5465.0,781,34579,23646,10933.0,32.0,313,2753,2414,6078,30.0,4267,36.0,0.0,10077.0,High Quality,5.4483935336475895,Moderate,92.17049300283546,+,-,-,Reinvestor
721,JINDALSTEL,Mar 2022,16048.0,-2331.0,-15120.0,-1403.0,782,51166,35650,15515.0,30.0,-1840,1888,2097,9690,30.0,6766,56.0,5.0,13717.0,High Quality,4.555759684165266,Moderate,88.41121495327103,+,-,-,Reinvestor
722,JINDALSTEL,Mar 2023,7347.0,-4090.0,-2500.0,757.0,783,53212,43270,9942.0,19.0,-539,1446,2691,5266,25.0,3974,31.0,6.0,3257.0,High Quality,7.686236187326168,Moderate,32.76000804667069,+,-,-,Reinvestor
723,JINDALSTEL,Mar 2024,6008.0,-8344.0,1381.0,-955.0,784,50354,40153,10202.0,20.0,156,1294,2822,6241,5.0,5943,58.0,3.0,-2336.0,High Quality,16.570679588513325,Capital Intensive,-22.897471084101156,+,-,+,Mixed
724,JIOFIN,Mar 2023,2055.0,-1110.0,-889.0,56.0,786,45,6,39.0,88.0,10,0,0,49,37.0,31,,0.0,945.0,High Quality,2466.666666666667,Capital Intensive,2423.076923076923,+,-,-,Reinvestor
725,JIOFIN,Mar 2024,-678.0,1441.0,-753.0,11.0,787,1855,296,1559.0,84.0,429,10,22,1956,18.0,1605,3.0,0.0,763.0,Accrual Risk,77.68194070080862,Capital Intensive,48.94162924951892,-,+,-,Other
726,JSWENERGY,Mar 2013,1725.0,-944.0,-684.0,96.0,789,8870,6069,2801.0,32.0,9,963,662,1186,23.0,901,6.0,36.0,781.0,High Quality,10.642615558060879,Capital Intensive,27.882898964655478,+,-,-,Reinvestor
727,JSWENERGY,Mar 2014,2269.0,-363.0,-1859.0,48.0,790,8648,5394,3255.0,38.0,-179,1206,810,1060,27.0,760,5.0,43.0,1906.0,High Quality,4.197502312673451,Moderate,58.556067588325654,+,-,-,Reinvestor
728,JSWENERGY,Mar 2015,3394.0,-422.0,-2327.0,645.0,791,9347,5723,3624.0,39.0,196,1137,790,1892,27.0,1358,8.0,24.0,2972.0,High Quality,4.51481758853108,Moderate,82.00883002207505,+,-,-,Reinvestor
729,JSWENERGY,Mar 2016,3538.0,-3272.0,-1622.0,-1357.0,792,9824,5796,4029.0,41.0,340,1498,854,2017,28.0,1460,9.0,22.0,266.0,High Quality,33.30618892508143,Capital Intensive,6.602134524695955,+,-,-,Reinvestor
730,JSWENERGY,Mar 2017,3853.0,-762.0,-2595.0,496.0,793,8263,4939,3324.0,40.0,221,1685,969,892,30.0,623,4.0,13.0,3091.0,High Quality,9.221832264310784,Capital Intensive,92.99037304452466,+,-,-,Reinvestor
731,JSWENERGY,Mar 2018,3934.0,-215.0,-3968.0,-249.0,794,8049,5336,2713.0,34.0,47,1456,966,338,75.0,85,0.0,0.0,3719.0,High Quality,2.67113927195925,Asset Light,137.08072244747513,+,-,-,Reinvestor
732,JSWENERGY,Mar 2019,2491.0,-55.0,-2523.0,-87.0,795,9138,6283,2855.0,31.0,398,1192,1164,897,24.0,684,4.0,24.0,2436.0,High Quality,0.6018822499452834,Asset Light,85.32399299474605,+,-,-,Reinvestor
733,JSWENERGY,Mar 2020,2082.0,301.0,-1962.0,421.0,796,8273,5316,2957.0,36.0,376,1051,1738,544,6.0,1081,7.0,15.0,2383.0,High Quality,3.6383415931342924,Moderate,80.58843422387555,+,+,-,Liquidating Assets
734,JSWENERGY,Mar 2021,3700.0,-1030.0,-2515.0,155.0,797,6922,4009,2913.0,42.0,248,896,1167,1099,25.0,823,5.0,41.0,2670.0,High Quality,14.88009245882693,Capital Intensive,91.65808444902163,+,-,-,Reinvestor
